User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
10557,female,24,166.9,74.7,15,117,38.5
10558,female,64,164.6,47.8,34,180,38.2
10559,male,25,181.2,65.5,108,125,38.7
10560,male,31,183.8,64.8,113,90,40.9
10561,female,18,155.0,54.3,6,151,38.0
10562,female,30,166.7,64.7,10,114,40.6
10563,female,20,148.1,62.3,28,72,38.6
10564,male,45,181.8,85.0,82,87,40.0
10565,male,55,167.3,67.8,40,139,37.7
10566,male,68,170.4,77.9,6,159,37.8
10567,male,32,168.6,79.3,71,83,37.6
10568,female,53,162.9,67.5,30,86,40.8
10569,female,20,150.6,66.2,33,105,40.2
10570,female,21,168.8,79.6,91,145,41.0
10571,female,22,161.9,66.6,54,113,39.8
10572,male,67,174.5,78.7,11,121,39.9
10573,female,43,165.7,72.4,64,155,39.4
10574,female,42,164.6,81.0,72,95,37.3
10575,male,27,165.9,70.9,83,81,37.2
10576,male,25,176.4,87.0,27,81,39.2
10577,female,29,159.8,60.8,112,172,39.2
10578,male,20,165.0,102.2,108,162,38.0
10579,female,44,160.9,49.4,26,163,39.6
10580,male,67,165.6,87.6,108,75,41.0
10581,male,40,173.3,72.0,75,148,40.5
10582,female,57,163.3,71.7,54,124,39.5
10583,male,50,177.2,78.2,86,68,38.2
10584,female,31,160.7,77.8,106,122,38.1
10585,male,40,168.9,81.8,93,67,40.7
10586,male,48,183.5,79.7,52,136,38.7
10587,male,30,171.5,71.7,19,180,39.8
10588,male,29,178.6,81.8,10,164,41.0
10589,male,52,173.7,92.5,113,100,38.7
10590,female,35,163.4,53.9,63,107,40.2
10591,male,38,173.3,71.3,109,147,40.6
10592,female,62,155.6,43.2,80,84,37.7
10593,male,64,174.9,85.3,84,69,37.3
10594,female,59,155.2,73.8,30,154,40.7
10595,male,18,168.5,96.5,43,178,41.1
10596,female,55,163.3,38.7,76,150,38.8
10597,female,58,164.6,58.4,31,119,39.2
10598,male,59,183.6,72.1,95,90,40.3
10599,male,64,173.8,90.2,119,114,37.9
10600,male,26,175.7,77.4,69,138,37.1
10601,female,40,161.2,62.5,47,152,40.8
10602,female,31,162.3,63.9,45,116,40.0
10603,male,28,166.8,106.0,65,164,40.1
10604,male,24,168.0,83.8,113,160,39.6
10605,female,48,161.8,75.7,36,125,39.5
10606,female,41,166.9,60.1,7,183,41.4
10607,male,43,179.4,82.1,98,153,39.8
10608,female,47,165.3,76.4,65,170,37.6
10609,male,51,162.3,67.3,21,79,38.2
10610,male,63,174.9,95.4,13,167,38.2
10611,male,55,173.4,81.8,61,117,37.9
10612,female,22,156.9,54.8,118,98,40.9
10613,female,22,151.5,74.2,52,172,39.3
10614,female,36,165.6,43.4,11,80,39.2
10615,female,68,160.2,66.0,36,111,41.4
10616,male,55,175.6,81.1,97,128,37.2
10617,female,45,159.7,70.1,62,172,39.0
10618,male,43,182.4,92.3,86,138,38.0
10619,male,59,157.2,74.9,115,178,38.9
10620,male,40,174.5,73.6,9,134,37.7
10621,female,63,156.4,74.2,102,174,37.6
10622,male,66,167.7,72.1,43,165,38.2
10623,male,47,179.2,93.2,19,172,37.6
10624,female,20,158.8,59.9,118,175,41.3
10625,male,45,163.6,92.3,74,125,37.6
10626,female,50,168.9,64.0,108,105,39.1
10627,female,59,170.6,68.1,112,149,40.5
10628,female,20,162.2,74.6,36,109,40.8
10629,male,22,173.6,62.6,57,66,41.3
10630,female,36,160.0,62.7,63,113,39.5
10631,female,59,181.4,69.3,7,166,38.4
10632,female,65,162.2,63.0,29,83,39.9
10633,female,18,158.8,77.1,61,182,39.7
10634,male,55,170.9,91.1,107,169,39.7
10635,female,26,165.3,66.2,55,102,38.6
10636,male,22,177.3,72.5,21,151,41.0
10637,female,63,170.6,69.6,51,171,39.5
10638,male,59,179.1,82.0,15,173,39.7
10639,female,51,157.5,78.9,39,81,38.9
10640,male,54,176.4,80.6,10,70,38.0
10641,female,50,177.7,65.4,29,118,38.0
10642,male,42,177.6,77.4,21,112,39.8
10643,male,59,173.9,83.7,59,108,37.1
10644,male,46,181.8,82.9,110,123,41.2
10645,female,42,157.1,67.5,34,177,39.0
10646,male,26,181.3,78.5,14,98,40.9
10647,male,20,182.6,61.8,32,79,38.9
10648,male,32,178.4,75.8,71,155,37.5
10649,male,21,179.0,69.0,59,86,37.5
10650,female,62,171.5,80.0,86,99,37.0
10651,male,55,170.6,106.5,84,147,38.3
10652,male,37,181.7,70.7,110,66,38.9
10653,male,66,186.4,68.7,30,108,37.1
10654,female,40,171.1,79.7,87,84,39.0
10655,male,54,170.5,65.9,85,109,37.6
10656,male,64,175.2,62.6,45,126,39.4
10657,male,25,168.0,77.5,65,125,39.8
10658,male,54,168.4,74.1,61,161,39.3
10659,female,62,153.2,72.7,49,145,39.3
10660,male,50,187.7,69.0,32,168,37.7
10661,male,50,158.7,77.7,24,120,39.7
10662,female,24,177.1,76.6,42,169,41.4
10663,female,39,160.2,59.4,98,120,41.4
10664,female,22,164.9,68.1,17,66,38.6
10665,male,63,177.6,98.4,17,76,40.3
10666,female,32,171.0,53.6,36,178,39.0
10667,male,38,175.2,84.5,95,146,37.6
10668,female,42,161.0,71.5,27,87,40.3
10669,male,34,169.8,59.4,59,83,38.5
10670,female,67,156.7,54.6,41,118,40.4
10671,male,24,165.3,80.4,100,133,38.7
10672,female,67,163.4,53.5,20,85,37.8
10673,male,36,174.0,61.7,15,174,40.8
10674,male,69,177.9,86.3,88,124,37.2
10675,male,24,172.5,81.8,15,84,38.6
10676,male,57,179.7,87.3,117,144,40.0
10677,male,62,178.2,86.7,29,70,41.0
10678,male,67,167.0,70.2,113,123,37.7
10679,male,41,167.5,39.0,40,171,37.4
10680,male,28,174.8,78.7,114,154,38.4
10681,female,58,162.4,69.1,49,160,38.2
10682,male,18,189.9,82.0,56,163,40.1
10683,male,49,177.4,98.2,39,87,38.1
10684,female,57,168.0,65.3,29,165,39.8
10685,male,61,162.1,88.3,6,118,40.0
10686,female,19,164.7,76.1,54,177,40.6
10687,male,32,179.8,63.4,31,82,39.7
10688,female,38,151.0,68.0,54,106,41.1
10689,female,41,156.7,55.7,40,149,40.1
10690,male,67,166.1,69.4,23,112,38.1
10691,female,34,163.7,66.5,110,77,41.2
10692,male,64,190.3,67.7,30,92,37.9
10693,male,69,167.1,89.0,37,78,37.8
10694,male,69,166.9,83.0,8,169,40.3
10695,male,26,169.4,76.4,70,158,39.3
10696,female,52,168.7,58.3,34,101,37.7
10697,male,37,175.1,83.1,77,184,37.5
10698,female,36,166.3,67.6,109,163,37.8
10699,female,35,171.2,74.1,70,111,41.2
10700,male,37,164.0,88.0,60,117,39.6
10701,male,47,177.3,93.3,97,169,40.3
10702,male,57,174.6,78.5,14,105,37.6
10703,male,18,183.0,101.4,44,104,38.7
10704,female,41,161.4,84.9,76,86,39.5
10705,male,41,172.9,61.3,61,99,39.3
10706,female,64,164.6,64.5,53,166,38.7
10707,male,36,175.7,79.9,70,141,37.4
10708,male,47,171.9,80.1,97,73,40.1
10709,male,43,170.6,81.5,23,144,39.7
10710,male,59,160.2,72.0,25,141,38.9
10711,female,61,165.3,84.0,76,82,41.2
10712,female,55,158.8,78.9,60,117,40.4
10713,male,46,181.8,66.3,116,137,38.6
10714,female,30,161.5,64.0,65,72,37.2
10715,female,21,155.2,65.1,113,83,40.6
10716,male,62,174.8,88.2,28,178,39.0
10717,male,34,164.3,61.7,100,144,39.1
10718,female,50,162.8,78.0,19,139,39.6
10719,female,22,157.3,57.4,10,107,40.0
10720,female,45,170.3,58.7,86,156,39.7
10721,female,41,171.8,74.8,47,96,38.3
10722,male,34,156.9,89.7,81,83,37.8
10723,male,67,171.8,87.1,73,71,37.1
10724,female,56,161.9,57.2,48,88,37.1
10725,male,65,169.4,89.9,113,87,41.0
10726,female,57,166.7,70.2,84,71,41.5
10727,female,61,175.9,61.8,24,168,38.6
10728,male,63,184.9,53.4,7,104,38.0
10729,female,68,174.0,61.0,9,165,38.8
10730,female,28,152.7,71.9,107,143,37.5
10731,male,29,184.7,106.3,45,87,39.8
10732,male,30,179.0,80.7,78,143,38.0
10733,female,25,166.3,58.0,85,136,38.4
10734,female,18,150.7,78.7,35,137,40.8
10735,male,26,175.2,79.1,98,165,39.6
10736,female,45,166.3,75.5,82,155,37.6
10737,female,19,158.6,52.1,82,180,37.4
10738,male,31,166.4,85.7,51,86,39.9
10739,male,30,181.3,108.3,97,86,37.7
10740,male,65,174.5,82.3,73,84,37.9
10741,male,19,177.5,73.7,8,85,39.7
10742,male,21,176.2,71.5,100,78,41.1
10743,male,29,178.5,79.0,31,149,39.4
10744,female,65,162.4,62.2,101,86,39.1
10745,female,27,152.6,79.1,84,97,40.9
10746,male,20,168.5,61.0,75,142,38.3
10747,male,21,163.7,52.8,81,77,37.2
10748,female,23,162.2,57.0,118,178,39.5
10749,female,40,165.3,40.4,91,150,37.6
10750,female,22,167.2,89.3,75,154,37.3
10751,male,67,163.9,85.5,42,149,37.4
10752,male,20,183.3,84.4,109,79,37.5
10753,female,27,147.7,72.4,84,139,40.0
10754,male,60,171.4,67.8,91,76,39.6
10755,male,36,193.2,86.3,108,70,38.4
10756,male,31,161.8,82.7,104,96,38.1
10757,female,38,164.3,70.0,88,88,37.0
10758,female,60,172.6,61.9,27,183,37.7
10759,male,45,181.3,91.5,52,81,39.6
10760,male,38,175.9,89.5,82,167,39.5
10761,male,53,160.0,91.6,40,162,40.3
10762,male,41,175.8,71.0,50,152,37.1
10763,male,55,177.7,90.2,8,89,40.6
10764,female,34,162.6,63.1,67,124,39.6
10765,male,39,190.6,104.5,38,127,38.2
10766,male,36,177.5,90.7,86,150,39.0
10767,male,62,180.4,85.2,89,87,40.6
10768,female,27,161.3,83.1,33,150,39.2
10769,female,28,158.2,57.1,91,148,40.2
10770,male,55,183.7,86.6,58,109,38.8
10771,female,19,164.2,59.2,85,140,39.5
10772,female,50,162.5,62.9,111,145,40.7
10773,female,60,159.4,69.4,66,117,39.2
10774,female,48,150.4,72.2,118,91,39.5
10775,female,65,157.4,54.4,23,129,38.9
10776,female,52,170.5,52.9,88,168,37.9
10777,male,54,168.2,70.2,33,109,41.4
10778,female,64,151.0,68.2,65,120,37.1
10779,female,64,155.6,68.5,91,65,37.6
10780,male,53,172.9,91.9,31,101,40.2
10781,male,40,179.9,75.1,22,142,40.3
10782,male,53,169.4,72.8,96,180,37.7
10783,male,57,180.2,90.6,13,182,39.9
10784,female,56,170.1,59.6,93,107,41.0
10785,female,43,166.4,86.7,119,154,40.6
10786,female,42,178.5,83.0,87,131,37.0
10787,female,34,160.3,74.3,108,111,37.2
10788,male,32,183.8,77.4,95,86,39.1
10789,female,54,171.3,70.7,21,167,38.6
10790,female,62,165.7,50.8,73,80,37.4
10791,male,21,180.2,75.1,73,136,37.9
10792,female,39,166.9,62.6,109,75,41.2
10793,female,34,165.8,65.2,33,89,38.7
10794,female,39,150.4,66.0,38,81,38.0
10795,female,34,158.4,63.2,44,114,37.7
10796,male,31,167.5,103.8,90,153,39.7
10797,male,31,179.7,81.1,34,148,39.1
10798,male,34,170.9,85.3,32,79,38.5
10799,male,25,180.7,84.2,48,71,38.7
10800,male,51,177.4,107.2,36,86,37.9
10801,female,43,168.6,65.4,41,96,40.4
10802,female,62,146.0,64.2,53,153,40.4
10803,male,47,183.9,94.7,98,79,37.1
10804,male,39,178.2,68.7,102,184,38.0
10805,male,33,177.5,72.2,66,74,37.3
10806,female,47,157.7,68.0,112,69,37.4
10807,male,33,180.4,101.9,36,145,41.3
10808,female,55,168.9,66.5,64,70,39.0
10809,female,41,163.5,74.7,41,67,37.9
10810,female,53,161.5,52.2,12,95,41.3
10811,female,52,165.6,69.7,93,107,39.1
10812,male,23,169.3,76.2,48,136,40.1
10813,female,21,163.6,91.7,102,97,41.3
10814,female,35,153.7,78.4,23,87,41.2
10815,male,23,167.6,69.8,28,107,41.3
10816,female,43,168.2,49.0,111,76,40.8
10817,female,54,166.9,51.2,99,74,40.2
10818,female,44,165.7,84.0,26,97,37.9
10819,male,58,180.4,92.0,71,77,37.8
10820,female,28,168.4,70.0,69,179,38.6
10821,female,55,160.4,83.2,78,112,41.1
10822,male,33,177.6,70.5,74,181,38.1
10823,male,36,177.0,71.2,46,70,37.9
10824,female,60,159.3,47.2,51,88,39.6
10825,female,32,161.9,68.8,65,91,38.0
10826,male,43,184.9,97.1,75,156,39.6
10827,female,58,162.8,65.0,77,127,39.9
10828,male,48,176.2,77.5,37,163,38.6
10829,female,36,160.3,59.0,60,88,39.0
10830,male,68,172.7,82.3,90,119,39.1
10831,female,41,162.5,62.4,81,74,37.5
10832,male,26,169.6,69.5,54,84,37.5
10833,male,40,185.7,69.3,43,86,37.7
10834,male,21,180.0,83.9,98,109,40.4
10835,male,27,167.5,66.1,45,116,40.5
10836,male,26,188.6,72.5,117,83,38.9
10837,female,36,157.1,55.6,106,82,37.1
10838,female,32,165.0,49.3,47,178,37.1
10839,male,68,183.8,93.4,54,144,41.3
10840,female,51,155.5,73.8,35,138,38.0
10841,female,59,152.9,45.9,111,112,37.8
10842,female,36,157.6,64.1,30,134,37.4
10843,female,66,157.8,69.3,102,174,40.1
10844,female,69,154.0,67.9,65,111,40.3
10845,female,38,161.2,59.1,53,77,41.3
10846,male,51,176.3,86.5,84,72,40.8
10847,female,68,166.4,74.3,85,152,37.1
10848,female,34,159.1,56.4,6,148,40.7
10849,female,35,160.1,80.5,94,153,41.4
10850,male,34,165.5,88.6,114,69,39.4
10851,female,19,165.6,74.0,10,132,37.7
10852,female,68,158.6,65.5,106,154,38.0
10853,female,18,166.2,59.9,23,99,40.8
10854,male,60,173.4,89.5,24,79,41.3
10855,female,27,155.9,76.9,77,99,41.3
10856,male,54,173.4,79.5,70,179,39.2
10857,female,65,155.2,64.7,105,182,39.8
10858,male,22,178.9,67.4,34,139,40.0
10859,male,29,168.5,79.0,37,97,38.9
10860,male,53,171.9,61.3,30,104,41.2
10861,female,48,171.0,65.5,66,132,40.7
10862,male,55,173.9,95.5,52,124,37.6
10863,male,68,175.0,61.5,104,85,37.6
10864,male,26,179.1,82.8,19,131,39.5
10865,male,61,179.0,99.2,102,181,39.4
10866,female,43,151.9,60.4,111,160,37.1
10867,female,32,164.3,69.7,19,99,39.0
10868,female,33,160.5,62.8,81,65,41.3
10869,female,30,156.4,58.9,62,82,39.0
10870,male,42,177.3,98.7,93,70,40.0
10871,female,47,156.6,67.6,98,83,40.2
10872,male,24,165.6,58.4,59,95,37.1
10873,female,69,170.6,68.0,84,112,38.3
10874,female,21,161.2,58.7,68,124,41.2
10875,female,60,157.9,49.1,43,120,39.3
10876,male,57,169.8,108.7,114,113,41.4
10877,female,55,166.2,57.4,46,72,41.0
10878,female,47,169.1,67.6,7,134,38.3
10879,female,27,176.1,74.2,79,167,38.2
10880,male,47,184.4,102.0,35,151,38.6
10881,female,56,164.4,67.5,11,132,39.3
10882,female,24,154.1,58.2,26,173,41.0
10883,male,53,162.9,72.3,46,76,39.3
10884,male,52,166.1,69.6,64,79,40.5
10885,female,41,161.7,70.4,108,115,39.6
10886,female,56,158.7,80.1,18,132,38.0
10887,female,53,160.6,46.5,57,74,38.9
10888,male,62,171.1,95.9,75,94,38.9
10889,male,37,186.4,74.1,116,167,41.5
10890,male,66,187.1,89.9,33,110,39.5
10891,female,49,163.1,71.2,119,140,37.3
10892,male,56,161.3,93.3,117,106,39.6
10893,female,66,155.6,57.5,82,103,39.5
10894,male,43,176.9,81.2,23,72,39.2
10895,male,43,180.2,86.3,75,123,38.4
10896,male,53,175.5,67.7,114,125,38.1
10897,female,60,162.6,48.0,26,134,37.9
10898,female,52,155.7,47.2,31,145,37.4
10899,female,60,157.6,60.1,48,151,38.7
10900,female,52,152.9,70.5,80,114,40.2
10901,male,29,157.3,58.6,37,71,39.6
10902,female,50,153.7,56.1,77,161,37.1
10903,male,53,167.2,56.9,18,117,40.8
10904,female,31,166.3,67.5,22,71,38.8
10905,female,50,162.5,54.2,86,160,40.2
10906,male,63,178.0,77.9,54,180,40.4
10907,male,62,178.2,88.9,77,157,39.1
10908,female,62,166.3,53.1,111,94,40.6
10909,female,41,155.2,46.2,111,184,39.7
10910,male,32,160.9,89.7,75,141,40.6
10911,male,48,173.1,80.4,101,118,40.1
10912,male,34,163.9,71.9,46,102,37.7
10913,male,29,165.3,69.1,37,175,38.1
10914,male,39,179.6,85.2,107,146,38.9
10915,female,40,163.0,67.9,15,94,38.7
10916,female,43,181.6,66.9,69,149,38.4
10917,female,31,161.0,56.3,79,166,39.1
10918,female,29,184.0,71.2,94,94,39.3
10919,male,67,171.7,81.4,75,82,41.1
10920,male,21,183.9,78.2,38,126,38.4
10921,male,63,177.8,83.3,12,162,37.2
10922,female,68,157.5,64.4,68,93,38.4
10923,male,30,176.7,86.5,97,113,40.2
10924,male,35,174.9,85.1,103,109,38.7
10925,female,60,164.1,59.2,76,115,37.9
10926,female,45,163.6,67.7,39,84,38.7
10927,female,55,167.0,71.9,50,95,40.2
10928,male,58,173.1,43.8,23,111,37.4
10929,male,61,181.7,55.4,67,164,40.1
10930,female,36,163.9,64.6,95,147,37.6
10931,female,63,146.7,58.3,44,77,41.4
10932,male,64,165.8,78.2,46,141,39.0
10933,female,60,174.9,80.5,48,109,38.8
10934,male,55,173.5,79.6,50,134,39.6
10935,female,63,151.8,51.2,88,121,37.6
10936,female,20,168.2,57.2,45,151,38.5
10937,female,36,157.7,86.1,19,92,39.6
10938,male,37,160.9,88.6,21,65,37.3
10939,male,42,187.1,94.1,56,175,38.2
10940,female,28,166.8,67.2,72,183,39.2
10941,male,34,181.4,81.1,6,119,40.0
10942,female,66,164.0,73.8,11,178,38.4
10943,female,52,164.2,68.2,23,70,39.8
10944,male,31,175.7,98.2,58,127,38.1
10945,male,56,186.9,75.6,80,167,39.0
10946,male,36,176.4,87.8,82,170,38.9
10947,male,20,179.7,69.5,9,120,37.2
10948,female,51,155.1,71.6,30,171,41.2
10949,male,66,180.1,73.8,93,120,40.4
10950,male,58,174.0,101.6,78,168,39.6
10951,female,39,159.1,68.1,24,161,38.5
10952,female,55,159.4,64.5,16,112,40.7
10953,female,44,156.1,48.8,75,85,40.2
10954,female,38,170.7,72.5,28,141,37.6
10955,male,58,179.4,85.2,5,145,39.5
10956,male,48,179.8,81.3,27,159,38.2
10957,female,44,161.7,60.4,118,144,40.3
10958,female,54,160.0,64.7,13,112,38.9
10959,male,19,181.2,100.6,16,168,38.1
10960,male,64,170.4,87.9,72,128,41.1
10961,male,26,174.8,76.4,110,109,41.1
10962,male,36,186.0,62.6,108,109,40.7
10963,male,59,184.8,82.2,8,81,37.4
10964,female,53,167.4,61.0,59,136,40.4
10965,female,27,163.0,63.2,63,106,37.4
10966,female,57,168.7,55.0,61,153,37.5
10967,female,62,167.2,56.3,65,128,37.7
10968,male,56,174.7,80.3,10,159,40.1
10969,female,24,161.5,51.2,48,183,38.7
10970,male,21,184.7,92.4,65,156,40.8
10971,male,32,176.5,70.8,69,116,40.4
10972,male,29,170.4,81.3,83,104,40.5
10973,male,65,178.8,76.1,76,128,41.2
10974,male,23,182.8,87.8,81,166,39.7
10975,male,26,166.9,87.1,86,72,40.8
10976,male,52,173.4,86.1,27,176,38.2
10977,female,25,163.9,55.0,58,172,41.1
10978,male,24,178.6,77.7,115,179,41.2
10979,female,21,169.6,84.8,29,115,38.8
10980,female,30,179.3,76.7,62,130,38.5
10981,male,36,163.1,92.6,54,137,38.3
10982,male,24,183.3,79.9,97,114,39.2
10983,female,27,166.9,78.2,79,84,40.0
10984,female,42,161.7,66.3,94,132,39.3
10985,female,61,158.9,56.8,54,163,39.4
10986,female,52,156.5,86.2,77,124,37.3
10987,male,42,188.2,69.8,58,118,41.0
10988,male,46,199.3,86.6,19,128,37.8
10989,male,29,161.9,92.9,119,107,40.2
10990,female,68,156.8,47.3,54,96,38.4
10991,male,64,173.8,73.2,85,73,39.1
10992,female,57,160.7,63.0,57,183,37.0
10993,male,29,182.7,71.2,37,94,40.7
10994,female,69,152.4,74.2,23,113,41.3
10995,male,23,177.3,73.7,53,65,37.6
10996,male,27,167.9,70.9,56,113,37.9
10997,female,19,169.4,71.1,65,160,37.3
10998,female,62,173.1,71.0,105,101,37.4
10999,female,42,165.8,62.2,42,126,39.5
11000,female,24,151.1,68.2,92,82,37.7
11001,female,57,166.6,68.1,110,166,38.0
11002,male,40,187.8,71.9,95,150,39.0
11003,female,65,159.3,51.8,97,119,39.2
11004,male,28,180.0,90.9,25,147,38.3
11005,male,53,172.0,80.5,96,80,41.4
11006,male,66,163.3,82.7,99,170,37.5
11007,male,65,176.2,92.4,101,181,37.9
11008,male,68,168.3,87.9,56,149,38.9
11009,female,40,162.9,65.3,119,113,38.3
11010,female,60,163.9,55.8,28,128,40.7
11011,male,24,166.8,68.9,43,121,37.8
11012,male,44,169.8,81.3,87,103,40.2
11013,female,30,161.9,64.8,33,132,37.6
11014,female,68,156.2,76.0,14,79,38.2
11015,male,34,169.3,58.7,21,76,40.3
11016,female,49,153.4,69.9,37,144,37.4
11017,female,43,179.4,76.1,47,128,41.1
11018,female,39,165.1,77.1,88,157,38.4
11019,male,30,173.1,76.7,9,153,38.5
11020,female,29,159.2,72.4,107,179,38.1
11021,male,24,168.3,74.7,50,141,40.9
11022,male,18,168.5,69.6,5,84,39.9
11023,male,50,180.6,69.7,104,98,37.2
11024,male,69,160.9,117.5,40,83,41.1
11025,male,31,174.4,63.3,66,183,41.2
11026,female,64,171.7,79.0,119,139,39.5
11027,male,60,179.8,70.5,25,157,38.4
11028,male,58,163.6,69.1,25,156,37.7
11029,male,34,175.1,63.8,19,83,38.2
11030,female,21,164.5,72.8,54,146,40.9
11031,female,69,164.6,71.8,57,113,37.9
11032,female,68,176.5,59.6,74,93,37.7
11033,female,56,162.2,54.6,32,84,38.5
11034,female,18,165.6,72.7,21,92,38.4
11035,female,58,168.4,70.1,72,72,40.3
11036,female,62,166.6,58.4,46,168,38.7
11037,male,41,166.4,68.0,110,104,37.9
11038,male,51,162.3,71.1,114,110,37.6
11039,female,51,156.2,77.3,62,120,39.2
11040,male,41,165.2,80.4,42,163,41.3
11041,male,32,168.1,67.1,68,133,38.9
11042,female,34,162.7,57.4,84,105,37.2
11043,male,30,176.5,69.9,50,153,38.2
11044,male,24,170.5,91.4,67,148,38.5
11045,female,26,161.1,46.7,48,135,39.8
11046,male,61,180.0,70.3,44,92,40.9
11047,female,52,172.2,44.7,15,89,41.3
11048,female,40,163.6,77.2,28,120,38.1
11049,male,64,159.4,80.9,97,122,40.8
11050,male,56,190.1,89.9,98,156,37.4
11051,male,40,165.2,73.3,18,182,39.5
11052,female,43,153.5,77.0,90,166,38.6
11053,female,18,171.9,69.7,92,141,37.5
11054,female,31,169.2,77.3,69,158,37.9
11055,male,49,170.2,81.3,87,167,38.2
11056,male,68,163.6,75.6,100,136,40.2
11057,female,65,170.0,71.6,116,131,41.5
11058,male,27,178.0,89.4,18,144,37.1
11059,male,18,186.6,103.9,9,144,40.6
11060,female,22,160.5,75.3,75,180,39.3
11061,female,20,164.1,74.8,109,151,37.5
11062,male,66,180.6,82.5,88,74,38.0
11063,female,67,172.2,53.6,60,70,38.9
11064,male,44,177.2,95.4,85,147,40.3
11065,female,68,157.2,85.0,72,102,38.1
11066,female,39,155.6,70.6,73,154,39.9
11067,female,35,166.0,88.5,71,82,38.2
11068,male,33,189.1,81.4,53,155,40.7
11069,male,19,179.8,68.5,97,84,38.4
11070,female,64,156.5,61.8,62,174,40.7
11071,female,30,157.6,57.0,42,70,38.4
11072,female,62,175.4,55.5,52,145,39.5
11073,male,33,180.1,58.8,34,94,40.6
11074,female,25,163.8,77.9,106,179,37.4
11075,female,60,153.8,61.7,119,80,37.8
11076,female,25,177.1,79.2,26,89,41.3
11077,female,27,161.6,83.3,46,115,37.8
11078,male,50,176.0,90.7,66,80,41.0
11079,male,48,179.3,69.3,78,134,39.3
11080,female,29,149.3,58.3,28,101,37.5
11081,male,26,174.1,88.5,15,128,39.1
11082,male,54,172.4,100.5,117,135,39.5
11083,male,26,194.7,84.4,89,124,37.7
11084,female,65,153.9,52.1,119,169,40.4
11085,male,35,182.0,74.8,11,160,37.5
11086,male,47,175.1,69.8,101,119,37.5
11087,male,49,168.2,90.4,26,116,39.6
11088,female,57,170.0,75.0,90,120,40.8
11089,female,40,161.1,65.0,35,81,39.8
11090,male,28,170.2,65.5,63,91,37.2
11091,male,37,174.6,81.5,44,67,39.0
11092,female,36,165.0,72.0,7,156,40.2
11093,female,53,153.4,71.6,106,183,38.2
11094,male,69,167.3,90.6,93,162,40.1
11095,male,43,163.4,92.3,46,93,38.8
11096,female,27,180.4,81.0,96,184,41.3
11097,female,41,166.0,75.2,21,68,39.2
11098,male,30,159.2,71.3,76,91,40.8
11099,female,69,146.4,73.9,8,148,38.6
11100,male,63,169.0,78.6,88,140,40.3
11101,male,51,172.2,73.8,12,163,38.5
11102,male,46,179.8,77.1,28,138,38.3
11103,female,53,176.5,95.1,45,78,37.8
11104,male,24,169.6,72.3,60,120,39.9
11105,male,68,164.1,83.9,117,86,39.2
11106,female,47,157.3,64.0,94,169,38.6
11107,female,34,170.9,66.3,32,88,37.2
11108,male,65,172.7,71.8,38,154,40.0
11109,male,30,178.5,83.7,76,75,40.1
11110,female,41,171.5,67.7,105,148,38.4
11111,female,48,167.4,64.5,116,136,40.0
11112,female,44,157.4,71.6,115,93,41.0
11113,male,67,179.2,67.2,8,137,38.6
11114,male,38,177.5,69.5,22,102,40.2
11115,male,61,179.1,72.1,38,134,40.8
11116,female,18,157.2,42.2,32,156,39.0
11117,male,32,187.7,95.3,114,154,37.7
11118,female,20,155.1,59.8,116,73,37.2
11119,male,23,174.0,91.3,42,109,40.3
11120,female,31,165.4,50.8,118,90,39.4
11121,male,55,173.4,76.5,73,153,37.8
11122,male,50,179.3,85.0,33,116,37.1
11123,female,69,164.9,69.6,40,70,38.9
11124,female,55,159.9,37.1,47,85,38.9
11125,male,25,179.2,64.6,10,124,41.4
11126,female,43,158.7,63.6,98,123,37.6
11127,female,32,151.8,55.9,56,85,37.8
11128,male,31,169.7,100.5,99,175,41.3
11129,female,65,172.3,68.9,43,169,37.4
11130,male,37,182.6,76.6,114,155,40.7
11131,male,65,166.4,76.6,18,184,40.7
11132,female,36,167.1,71.5,117,75,38.0
11133,female,50,166.0,65.1,49,84,38.6
11134,male,53,166.1,80.5,114,81,41.1
11135,male,41,179.3,74.2,94,162,39.9
11136,male,27,166.6,87.6,94,115,40.8
11137,male,69,155.6,69.2,49,128,40.7
11138,male,67,173.7,88.2,118,119,39.3
11139,male,51,177.1,86.5,14,150,37.3
11140,female,53,169.0,56.6,11,80,39.4
11141,female,64,165.4,61.0,20,149,37.1
11142,female,53,168.6,68.1,18,141,38.5
11143,male,33,176.2,85.3,109,162,37.6
11144,female,32,169.9,58.8,30,118,38.9
11145,male,35,171.5,79.1,46,171,37.4
11146,male,24,182.4,68.2,69,118,38.8
11147,female,64,158.5,52.2,106,120,37.2
11148,male,39,177.5,90.7,110,184,38.4
11149,male,49,170.0,89.5,55,173,38.8
11150,male,60,162.5,101.6,98,71,38.0
11151,male,36,171.0,103.6,67,160,41.3
11152,male,57,177.3,61.4,91,77,38.3
11153,male,18,171.4,78.1,6,160,39.7
11154,female,52,151.1,46.3,8,147,38.3
11155,male,22,173.1,91.5,94,152,40.6
11156,male,67,178.4,97.1,66,108,40.1
11157,male,29,167.2,67.7,47,104,40.5
11158,male,29,176.5,73.5,50,133,37.7
11159,female,38,168.0,68.3,18,92,38.6
11160,female,36,159.3,67.7,112,145,37.9
11161,male,26,173.7,67.1,82,104,40.2
11162,male,60,187.3,85.3,47,158,40.1
11163,male,66,163.3,104.7,5,126,41.4
